       81.7313995400        7.8775000570       -1.0000000000
       81.8523407000        7.7205247880       -1.0000000000
       81.9397964500        7.5427780150       -1.0000000000
       81.9979705800        7.3532209400       -1.0000000000
       82.0102233900        7.1557269100       -1.0000000000
       82.0082931500        6.9575347900       -1.0000000000
       81.9669570900        6.7636580470       -1.0000000000
       81.9089584400        6.5740032200       -1.0000000000
       81.7988815300        6.4119749070       -1.0000000000
       81.6377868700        6.2962207790       -1.0000000000
       81.4730072000        6.1861610410       -1.0000000000
       81.2908172600        6.1076369290       -1.0000000000
       81.1046676600        6.0391559600       -1.0000000000
       80.9287414600        5.9478659630       -1.0000000000
       80.7364807100        5.9038681980       -1.0000000000
       80.5398407000        5.9172468190       -1.0000000000
       80.3596191400        5.9992070200       -1.0000000000
       80.2353973400        6.1501722340       -1.0000000000
       80.1703109700        6.3372449870       -1.0000000000
       80.1266098000        6.5307598110       -1.0000000000
       80.0345001200        6.7052001950       -1.0000000000
       80.0175933800        6.9026021960       -1.0000000000
       80.0219192500        7.1003718380       -1.0000000000
       79.9720077500        7.2924599650       -1.0000000000
       79.9424972500        7.4886341090       -1.0000000000
       79.9308013900        7.6868228910       -1.0000000000
       79.8956298800        7.8816738130       -1.0000000000
       79.8425293000        8.0719757080       -1.0000000000
       79.8838424700        8.2643337250       -1.0000000000
       79.9648132300        8.4449148180       -1.0000000000
       80.0880966200        8.5992755890       -1.0000000000
       80.0551605200        8.7893438340       -1.0000000000
       80.0675506600        8.9615621570       -1.0000000000
       80.2170486500        9.0774097440       -1.0000000000
       80.2294235200        9.2738170620       -1.0000000000
       80.2629013100        9.4288969040       -1.0000000000
       80.1754989600        9.5775003430       -1.0000000000
       80.6587905900       15.8207702600       -1.0000000000
       80.4656066900       15.7870397600       -1.0000000000
       80.7908325200       15.6729898500       -1.0000000000
       80.2966537500       15.6784095800       -1.0000000000
       80.1990966800       15.5040502500       -1.0000000000
       80.1230316200       15.3185195900       -1.0000000000
       80.0280227700       15.1434602700       -1.0000000000
       80.0350570700       14.9418296800       -1.0000000000
       80.0609130900       14.7421703300       -1.0000000000
       80.1644210800       14.5604801200       -1.0000000000
       80.2075882000       14.3585500700       -1.0000000000
       80.1437072800       14.1599502600       -1.0000000000
       80.1550827000       13.9545297600       -1.0000000000
       80.2529220600       13.7697801600       -1.0000000000
       80.2593917800       13.5618295700       -1.0000000000
       80.3435821500       13.3727598200       -1.0000000000
       80.3770370500       13.2002801900       -1.0000000000
       80.3413162200       13.0237302800       -1.0000000000
       80.3157806400       12.8454198800       -1.0000000000
       80.2899169900       12.6671600300       -1.0000000000
       80.2324066200       12.4622802700       -1.0000000000
       80.1386566200       12.2711200700       -1.0000000000
       80.0257797200       12.0904398000       -1.0000000000
       79.9123001100       11.9105997100       -1.0000000000
       79.8745498700       11.7076196700       -1.0000000000
       79.8775787400       11.5003204300       -1.0000000000
       79.9177932700       11.2970399900       -1.0000000000
       79.9613571200       11.0999698600       -1.0000000000
       79.9796295200       10.8988599800       -1.0000000000
       79.9885406500       10.6971101800       -1.0000000000
       79.9826278700       10.4952497500       -1.0000000000
       80.0048065200       10.3105402000       -1.0000000000
       79.9151229900       10.1950702700       -1.0000000000
       79.7299270600       10.2153997400       -1.0000000000
       79.5439834600       10.2269001000       -1.0000000000
       79.3946914700       10.1603298200       -1.0000000000
       79.3794708300        9.9757308960       -1.0000000000
       79.2810134900        9.8224411010       -1.0000000000
       79.1735382100        9.6723260880       -1.0000000000
       79.0707168600        9.5199670790       -1.0000000000
       79.0959472700        9.3485517500       -1.0000000000
       79.2211837800        9.2275180820       -1.0000000000
       79.0735931400        9.1558828350       -1.0000000000
       78.8928070100        9.1315984730       -1.0000000000
       78.6981811500        9.0498838420       -1.0000000000
       78.4970932000        8.9851379390       -1.0000000000
       78.3595428500        8.8340759280       -1.0000000000
       78.3598480200        8.6229000090       -1.0000000000
       78.3175964400        8.4174766540       -1.0000000000
       78.2027511600        8.2397317890       -1.0000000000
       78.0646820100        8.0816202160      -42.1747894300
       77.9266128500        7.9235091210      -38.8347587600
       77.7885437000        7.7653970720      -50.8179397600
       77.6504669200        7.6072850230      -71.5514373800
       77.5124130200        7.4491729740     -116.0892029000
       77.3743362400        7.2910609250     -170.6764069000
       77.2362670900        7.1329498290     -262.4825134000
       77.0981979400        6.9748377800    -1875.4759520000
       77.0981979400        6.7797331810    -2186.5100100000
       77.0981979400        6.5846281050    -2201.3520510000
       77.0981979400        6.3895230290    -2196.8059080000
       77.0981979400        6.1944170000    -2305.2419430000
       77.0981979400        5.9993119240    -2398.9021000000
       77.0981979400        5.8042068480    -2485.6140140000
       77.0981979400        5.6091017720    -2541.4729000000
       77.0981979400        5.4139971730    -2687.6069340000
       77.0981979400        5.2188920970    -2911.4899900000
       77.0981979400        5.0237870220    -3002.7050780000
       77.0981979400        4.8286809920    -3006.6411130000
       77.0981979400        4.6335759160    -3139.6489260000
       77.0981979400        4.4384708400    -3293.1630860000
       77.0981979400        4.2433657650    -3434.3090820000
       77.0981979400        4.0482611660    -3506.5358890000
       77.0981979400        3.8531548980    -3558.0891110000
       77.0981979400        3.6580500600    -3687.9350590000
       77.0981979400        3.4629449840    -3879.6889650000
       77.0981979400        3.2678399090    -3965.7019040000
       77.0981979400        3.0727350710    -4003.4599610000
       77.0981979400        2.8776299950    -4070.7260740000
       77.0981979400        2.6825239660    -4157.9267580000
       77.0981979400        2.4874188900    -4206.3120120000
       77.0981979400        2.2923140530    -4194.9199220000
       77.0981979400        2.0972089770    -4225.9130860000
       77.0981979400        1.9021040200    -4297.2358400000
       77.0981979400        1.7069979910    -4354.3627930000
       77.0981979400        1.5118930340    -3303.9289550000
       77.0981979400        1.3167879580    -4553.9101560000
       77.0981979400        1.1216830020    -4484.2680660000
       77.0981979400        0.9265776873    -4492.8281250000
       77.0981979400        0.7314726114    -4507.2202150000
       77.0981979400        0.5363674164    -4525.7080080000
       77.0981979400        0.3412621915    -4535.2509770000
       77.0981979400        0.1461569965    -4543.7978520000
       77.0981979400       -0.0489481986    -4567.5498050000
       77.0981979400       -0.2440533936    -4602.7158200000
       77.0981979400       -0.4391585886    -4643.8750000000
       77.0981979400       -0.6342638135    -4686.0649410000
       77.0981979400       -0.8293688893    -4717.4179690000
       77.0981979400       -1.0244740250    -4726.8920900000
       77.0981979400       -1.2195789810    -4723.7192380000
       77.0981979400       -1.4146840570    -4703.2539060000
       77.0981979400       -1.6097899680    -4659.2231450000
       77.0981979400       -1.8048950430    -4621.9970700000
       77.0981979400       -2.0000000000    -4657.2441410000
       77.2983932500       -2.0000000000    -4735.4228520000
       98.7190017700        2.0000000000       -1.0000000000
       98.5419006300        2.0913980010       -1.0000000000
       98.7190017700        1.7999999520       -1.0000000000
       98.3536224400        2.1567029950       -1.0000000000
       98.1687698400        2.2306160930       -1.0000000000
       98.0016937300        2.3390080930       -1.0000000000
       97.8481063800        2.4661080840       -1.0000000000
       97.6952514600        2.5940690040       -1.0000000000
       97.5340499900        2.7113850120       -1.0000000000
       97.3884964000        2.8469109540       -1.0000000000
       97.2673034700        3.0052080150       -1.0000000000
       97.1325988800        3.1519420150       -1.0000000000
       96.9740600600        3.2722830770       -1.0000000000
       96.7942276000        3.3578310010       -1.0000000000
       96.6117935200        3.4379611020       -1.0000000000
       96.4578628500        3.5626409050       -1.0000000000
       96.3367004400        3.7209529880       -1.0000000000
       96.1928634600        3.8577659130       -1.0000000000
       96.0243072500        3.9642519950       -1.0000000000
       95.8726730300        4.0929431920       -1.0000000000
       95.7437973000        4.2450070380       -1.0000000000
       95.6133575400        4.3957052230       -1.0000000000
       95.4677429200        4.5317959790       -1.0000000000
       95.3152923600        4.6603112220       -1.0000000000
       95.1773071300        4.8035788540       -1.0000000000
       95.1122207600        4.9886708260       -1.0000000000
       95.0544586200        5.1755042080       -1.0000000000
       95.0333404500        5.3716859820       -1.0000000000
       95.1139373800        5.5206642150       -1.0000000000
       95.2971267700        5.5897150040       -1.0000000000
       95.4892730700        5.5377092360       -1.0000000000
       95.6650238000        5.4475240710       -1.0000000000
       95.7974319500        5.2995128630       -1.0000000000
       95.9600601200        5.1843938830       -1.0000000000
       96.1555786100        5.1535611150       -1.0000000000
       96.3540191700        5.1358690260       -1.0000000000
       96.5513763400        5.1606569290       -1.0000000000
       96.7472686800        5.1943812370       -1.0000000000
       96.9002685500        5.0826640130       -1.0000000000
       97.0813674900        5.0364961620       -1.0000000000
       97.2521896400        5.1366400720       -1.0000000000
       97.3800811800        5.0060119630       -1.0000000000
       97.5235672000        4.9105272290       -1.0000000000
       97.7225265500        4.9028611180       -1.0000000000
       97.9218215900        4.8983969690       -1.0000000000
       98.1209869400        4.8892049790       -1.0000000000
       98.3203582800        4.8876590730       -1.0000000000
       98.5196380600        4.8815121650       -1.0000000000
       98.7190017700        4.8818001750       -1.0000000000
       98.7223129300        5.0816140170      -79.0000000000
       97.1274032600       17.0716495500       -1.0000000000
       97.0262832600       16.9272708900       -1.0000000000
       97.3178024300       16.8126602200       -1.0000000000
       97.3006668100       17.0094394700       -1.0000000000
       97.0186767600       16.7303695700       -1.0000000000
       96.8743362400       16.5936508200       -1.0000000000
       96.7298889200       16.4552097300       -1.0000000000
       96.5383529700       16.4231395700       -1.0000000000
       96.3616867100       16.3436107600       -1.0000000000
       96.2099533100       16.2139797200       -1.0000000000
       96.0239334100       16.1404590600       -1.0000000000
       95.8470535300       16.0485897100       -1.0000000000
       95.7289428700       15.8886203800       -1.0000000000
       95.6244812000       15.7184295700       -1.0000000000
       95.4396591200       15.6759195300       -1.0000000000
       95.2468490600       15.7300396000       -1.0000000000
       95.0502319300       15.7656202300       -1.0000000000
       94.8504028300       15.7745304100       -1.0000000000
       94.6826095600       15.8781099300       -1.0000000000
       94.5094070400       15.9724197400       -1.0000000000
       94.3117828400       16.0034809100       -1.0000000000
       94.2480697600       16.1710796400       -1.0000000000
       94.3108062700       16.3609695400       -1.0000000000
       94.3911666900       16.5444507600       -1.0000000000
       94.4654007000       16.7304096200       -1.0000000000
       94.5184631300       16.9235191300       -1.0000000000
       94.5779266400       17.1146392800       -1.0000000000
       94.6596832300       17.2974796300       -1.0000000000
       94.7037200900       17.4913291900       -1.0000000000
       94.6709594700       17.6884193400       -1.0000000000
       94.6220626800       17.8826198600       -1.0000000000
       94.5985794100       18.0814399700       -1.0000000000
       94.5712738000       18.2796897900       -1.0000000000
       94.5037765500       18.4679107700       -1.0000000000
       94.4074020400       18.6433792100       -1.0000000000
       94.2981491100       18.8112602200       -1.0000000000
       94.1878891000       18.9784793900       -1.0000000000
       94.0821991000       19.1486301400       -1.0000000000
       93.9758529700       19.3183708200       -1.0000000000
       93.8625335700       19.4835090600       -1.0000000000
       93.7371368400       19.6396408100       -1.0000000000
       93.6014099100       19.7869205500       -1.0000000000
       93.4596633900       19.9284400900       -1.0000000000
       93.3156967200       20.0677299500       -1.0000000000
       93.1719665500       20.2072391500       -1.0000000000
       93.0280685400       20.3465690600       -1.0000000000
       92.8832626300       20.4849700900       -1.0000000000
       92.7392196700       20.6241607700       -1.0000000000
       92.6022186300       20.7702293400       -1.0000000000
       92.4801864600       20.9289302800       -1.0000000000
       92.3746871900       21.0991497000       -1.0000000000
       92.2758483900       21.2733707400       -1.0000000000
       92.1740417500       21.4458694500       -1.0000000000
       92.0786895800       21.6219101000       -1.0000000000
       92.0212783800       21.8129692100       -1.0000000000
       92.0266265900       22.0127906800       -1.0000000000
       92.0388488800       22.2125492100       -1.0000000000
       91.9999465900       22.4080295600       -1.0000000000
       91.8769531300       22.5616397900       -1.0000000000
       91.6862106300       22.6156101200       -1.0000000000
       91.4874572800       22.5963897700       -1.0000000000
       91.2986908000       22.5305900600       -1.0000000000
       91.1288681000       22.4250907900       -1.0000000000
       90.9773864700       22.2941398600       -1.0000000000
       90.8258895900       22.1632309000       -1.0000000000
       90.6517028800       22.0658206900       -1.0000000000
       90.4583816500       22.0144004800       -1.0000000000
       90.2603073100       21.9846591900       -1.0000000000
       90.0622711200       21.9547405200       -1.0000000000
       89.8657836900       21.9158706700       -1.0000000000
       89.6699371300       21.8738002800       -1.0000000000
       89.4733429000       21.8354797400       -1.0000000000
       89.2754364000       21.8045806900       -1.0000000000
       89.0765380900       21.7810192100       -1.0000000000
       88.8769073500       21.7646007500       -1.0000000000
       88.6768264800       21.7553806300       -1.0000000000
       88.4765396100       21.7537994400       -1.0000000000
       88.2763519300       21.7602596300       -1.0000000000
       88.0764770500       21.7734108000       -1.0000000000
       87.8763885500       21.7821998600       -1.0000000000
       87.6765213000       21.7715606700       -1.0000000000
       87.4789733900       21.7385692600       -1.0000000000
       87.2814636200       21.7053108200       -1.0000000000
       87.0947876000       21.6362896000       -1.0000000000
       86.9376297000       21.5124301900       -1.0000000000
       86.8088226300       21.3602008800       -1.0000000000
       86.8165130600       21.1724796300       -1.0000000000
       86.9151992800       20.9988002800       -1.0000000000
       86.9559021000       20.8038101200       -1.0000000000
       86.8080825800       20.6871109000       -1.0000000000
       86.7567367600       20.5066890700       -1.0000000000
       86.6643905600       20.3492794000       -1.0000000000
       86.4880065900       20.2580890700       -1.0000000000
       86.3671569800       20.0988292700       -1.0000000000
       86.1953582800       19.9984302500       -1.0000000000
       86.0045929000       19.9376602200       -1.0000000000
       85.8112335200       19.8853702500       -1.0000000000
       85.6202926600       19.8250694300       -1.0000000000
       85.4390869100       19.7400894200       -1.0000000000
       85.2661285400       19.6390991200       -1.0000000000
       85.0991668700       19.5285091400       -1.0000000000
       84.9387970000       19.4085006700       -1.0000000000
       84.7900924700       19.2594604500       -1.0000000000
       84.6565017700       19.0968799600       -1.0000000000
       84.5403671300       18.9212703700       -1.0000000000
       84.4043731700       18.7611293800       -1.0000000000
       84.2623519900       18.6058902700       -1.0000000000
       84.1265411400       18.4450798000       -1.0000000000
       83.9603195200       18.3171997100       -1.0000000000
       83.7728271500       18.2214107500       -1.0000000000
       83.6128234900       18.1211891200       -1.0000000000
       83.4668731700       18.0012493100       -1.0000000000
       83.3362884500       17.8648204800       -1.0000000000
       83.2259063700       17.7115497600       -1.0000000000
       83.1029586800       17.5699996900       -1.0000000000
       82.9302063000       17.4944801300       -1.0000000000
       82.7591705300       17.4145698500       -1.0000000000
       82.5963974000       17.3185291300       -1.0000000000
       82.4391021700       17.2138500200       -1.0000000000
       82.2714767500       17.0918502800       -1.0000000000
       82.2913131700       16.9045600900       -1.0000000000
       93.7502975500        6.6981000900       -1.0000000000
       93.6451873800        6.8231401440       -1.0000000000
       93.5228500400        6.9923090930       -1.0000000000
       93.5270462000        7.2021069530       -1.0000000000
       93.5747985800        7.3920998570       -1.0000000000
       93.6946334800        7.2733488080       -1.0000000000
       93.8015136700        7.1011610030       -1.0000000000
       93.8365173300        6.8860769270       -1.0000000000
       98.7686004600        7.8790001870       -1.0000000000
       98.5718536400        7.9161438940       -1.0000000000
       98.7652969400        7.6791868210       -1.0000000000
       98.3721771200        7.9317851070       -1.0000000000
       98.1764679000        7.9700398450       -1.0000000000
       98.0604019200        8.1225786210       -1.0000000000
       98.0519866900        8.3221130370       -1.0000000000
       98.0696792600        8.5216283800       -1.0000000000
       98.0883407600        8.7210617070       -1.0000000000
       98.1190414400        8.9188995360       -1.0000000000
       98.1810989400        9.1089706420       -1.0000000000
       98.2762298600        9.2851381300       -1.0000000000
       98.3723526000        9.4607887270       -1.0000000000
       98.4316330000        9.6512842180       -1.0000000000
       98.4344635000        9.8511734010       -1.0000000000
       98.4111022900       10.0500898400       -1.0000000000
       98.3909988400       10.2493295700       -1.0000000000
       98.3972778300       10.4492397300       -1.0000000000
       98.4533996600       10.6406803100       -1.0000000000
       98.5500335700       10.8160696000       -1.0000000000
       98.6330184900       10.9979000100       -1.0000000000
       98.6658401500       11.1949396100       -1.0000000000
       98.6518936200       11.3943700800       -1.0000000000
       98.6096725500       11.5901603700       -1.0000000000
       98.5840530400       11.7884702700       -1.0000000000
       98.5950470000       11.9883499100       -1.0000000000
       98.6130676300       12.1878404600       -1.0000000000
       98.6240463300       12.3878402700       -1.0000000000
       98.6291732800       12.5880699200       -1.0000000000
       98.6203308100       12.7880601900       -1.0000000000
       98.5749511700       12.9826202400       -1.0000000000
       98.4954834000       13.1664600400       -1.0000000000
       98.4346923800       13.3571701000       -1.0000000000
       98.3191070600       13.5154199600       -1.0000000000
       98.1484527600       13.6200799900       -1.0000000000
       98.0786514300       13.7953596100       -1.0000000000
       98.1139068600       13.9924697900       -1.0000000000
       98.0781936600       14.1860504200       -1.0000000000
       97.9813766500       14.3613195400       -1.0000000000
       97.9142227200       14.5497598600       -1.0000000000
       97.8718566900       14.7454595600       -1.0000000000
       97.8479232800       14.9442596400       -1.0000000000
       97.8385391200       15.1443300200       -1.0000000000
       97.8316726700       15.3445196200       -1.0000000000
       97.8168029800       15.5442495300       -1.0000000000
       97.7922592200       15.7430400800       -1.0000000000
       97.7792663600       15.9428901700       -1.0000000000
       97.7338485700       16.1365203900       -1.0000000000
       97.6131973300       16.2957992600       -1.0000000000
       97.5026626600       16.4616107900       -1.0000000000
       97.4326629600       16.6491394000       -1.0000000000
       82.3069610600       16.6982898700       -1.0000000000
       82.1989364600       16.5322895100       -1.0000000000
       82.0135879500       16.4398708300       -1.0000000000
       81.8349533100       16.3350391400       -1.0000000000
       81.6323471100       16.3022003200       -1.0000000000
       81.4265365600       16.3275203700       -1.0000000000
       81.2394027700       16.2660198200       -1.0000000000
       81.1536331200       16.0776901200       -1.0000000000
       81.0625381500       15.8914403900       -1.0000000000
       80.9791030900       15.7090396900       -1.0000000000
       98.7256164600        5.2814259530      -84.4107208300
       98.7289199800        5.4812397960      -91.0000000000
       98.7322235100        5.6810531620      -99.8646469100
       98.7355270400        5.8808670040     -101.0000000000
       98.7388382000        6.0806798930     -100.1054993000
       98.7421493500        6.2804927830      -95.4699401900
       98.7454528800        6.4803071020      -93.6752624500
       98.7487564100        6.6801199910      -87.2660217300
       98.7520675700        6.8799328800      -82.8760833700
       98.7553710900        7.0797472000      -85.2140579200
       98.7586822500        7.2795600890      -47.0479202300
       98.7619934100        7.4793729780      -24.2365398400
       98.7190017700       -2.0000000000    -1624.4239500000
       98.7190017700       -1.7999999520    -1047.7299800000
       98.5188064600       -2.0000000000    -3287.0100100000
       98.7190017700       -1.6000000240      -91.1460876500
       98.7190017700       -1.3999999760       -1.0000000000
       98.7190017700       -1.2000000480       -1.0000000000
       98.7190017700       -0.9999998808       -1.0000000000
       98.7190017700       -0.8000000119      -54.6131706200
       98.7190017700       -0.6000000238      -44.9415588400
       98.7190017700       -0.4000000060     -187.2848053000
       98.7190017700       -0.2000000030      -71.1386795000
       98.7190017700        0.0000000000      -17.2773704500
       98.7190017700        0.2000000030       -8.2773666380
       98.7190017700        0.4000000060      -16.8613205000
       98.7190017700        0.6000000238      -20.0000000000
       98.7190017700        0.8000000119      -32.0000000000
       98.7190017700        0.9999998808      -42.8613205000
       98.7190017700        1.2000000480      -47.4452705400
       98.7190017700        1.3999999760      -45.4744911200
       98.7190017700        1.6000000240       -1.0000000000
       77.4985885600       -2.0000000000    -4787.6621090000
       77.6987762500       -2.0000000000    -4826.7797850000
       77.8989715600       -2.0000000000    -4844.0000000000
       78.0991592400       -2.0000000000    -4845.9501950000
       78.2993469200       -2.0000000000    -4851.9609380000
       78.4995498700       -2.0000000000    -4858.9741210000
       78.6997375500       -2.0000000000    -4867.9838870000
       78.8999328600       -2.0000000000    -4875.0000000000
       79.1001281700       -2.0000000000    -4881.0078130000
       79.3003234900       -2.0000000000    -4886.0000000000
       79.5005111700       -2.0000000000    -4888.0000000000
       79.7007064800       -2.0000000000    -4888.0000000000
       79.9008865400       -2.0000000000    -4887.0000000000
       80.1010894800       -2.0000000000    -4883.0000000000
       80.3012771600       -2.0000000000    -4874.9228520000
       80.5014724700       -2.0000000000    -4861.8232420000
       80.7016677900       -2.0000000000    -4843.7998050000
       80.9018631000       -2.0000000000    -4823.7778320000
       81.1020507800       -2.0000000000    -4808.8769530000
       81.3022537200       -2.0000000000    -4803.0000000000
       81.5024337800       -2.0000000000    -4801.0000000000
       81.7026290900       -2.0000000000    -4798.0000000000
       81.9028167700       -2.0000000000    -4798.0000000000
       82.1030120800       -2.0000000000    -4802.1801760000
       82.3032074000       -2.0000000000    -4815.1918950000
       82.5034027100       -2.0000000000    -4818.0000000000
       82.7035903900       -2.0000000000    -4801.7089840000
       82.9037933300       -2.0000000000    -4063.8640140000
       83.1039810200       -2.0000000000    -4732.9082030000
       83.3041687000       -2.0000000000    -4770.0000000000
       83.5043563800       -2.0000000000    -4762.7387700000
       83.7045593300       -2.0000000000    -4749.7270510000
       83.9047470100       -2.0000000000    -4739.0000000000
       84.1049423200       -2.0000000000    -4734.0000000000
       84.3051300000       -2.0000000000    -4733.0000000000
       84.5053329500       -2.0000000000    -4733.0000000000
       84.7055206300       -2.0000000000    -4734.0000000000
       84.9057083100       -2.0000000000    -4734.0000000000
       85.1059036300       -2.0000000000    -4734.0000000000
       85.3060989400       -2.0000000000    -4733.0000000000
       85.5062866200       -2.0000000000    -4732.0000000000
       85.7064819300       -2.0000000000    -4729.0000000000
       85.9066772500       -2.0000000000    -4725.6010740000
       86.1068573000       -2.0000000000    -4721.0000000000
       86.3070602400       -2.0000000000    -4717.0000000000
       86.5072631800       -2.0000000000    -4714.0000000000
       86.7074432400       -2.0000000000    -4710.5541990000
       86.9076385500       -2.0000000000    -4705.5429690000
       87.1078262300       -2.0000000000    -4695.5307620000
       87.3080215500       -2.0000000000    -4676.0400390000
       87.5082168600       -2.0000000000    -4640.0322270000
       87.7083969100       -2.0000000000    -4428.5239260000
       87.9085998500       -2.0000000000    -4639.1201170000
       88.1088028000       -2.0000000000    -4694.6337890000
       88.3089828500       -2.0000000000    -4734.0751950000
       88.5091781600       -2.0000000000    -4671.6547850000
       88.7093734700       -2.0000000000    -4010.8679200000
       88.9095611600       -2.0000000000    -3388.4008790000
       89.1097564700       -2.0000000000    -2996.2480470000
       89.3099517800       -2.0000000000    -2867.2739260000
       89.5101394700       -2.0000000000    -3443.3479000000
       89.7103271500       -2.0000000000    -4037.1530760000
       89.9105224600       -2.0000000000    -4668.9331050000
       90.1107177700       -2.0000000000    -4710.3579100000
       90.3109130900       -2.0000000000    -4695.0000000000
       90.5111007700       -2.0000000000    -4708.6650390000
       90.7113037100       -2.0000000000    -4720.0000000000
       90.9114913900       -2.0000000000    -4721.0000000000
       91.1116790800       -2.0000000000    -4719.0000000000
       91.3118667600       -2.0000000000    -4714.2890630000
       91.5120697000       -2.0000000000    -4707.2768550000
       91.7122573900       -2.0000000000    -4702.0000000000
       91.9124527000       -2.0000000000    -4698.0000000000
       92.1126480100       -2.0000000000    -4694.2431640000
       92.3128433200       -2.0000000000    -4691.0000000000
       92.5130310100       -2.0000000000    -4687.0000000000
       92.7132186900       -2.0000000000    -4684.0000000000
       92.9134063700       -2.0000000000    -4684.0000000000
       93.1136093100       -2.0000000000    -4687.8149410000
       93.3137970000       -2.0000000000    -4695.8261720000
       93.5139923100       -2.0000000000    -4706.8378910000
       93.7141876200       -2.0000000000    -4714.8500980000
       93.9143829300       -2.0000000000    -4718.8598630000
       94.1145706200       -2.0000000000    -4718.0000000000
       94.3147735600       -2.0000000000    -4710.1162110000
       94.5149536100       -2.0000000000    -4697.1040040000
       94.7151489300       -2.0000000000    -4679.0927730000
       94.9153366100       -2.0000000000    -3923.9069820000
       95.1155319200       -2.0000000000    -4538.9018550000
       95.3157272300       -2.0000000000    -4533.4741210000
       95.5159072900       -2.0000000000    -4629.1411130000
       95.7161102300       -2.0000000000    -4491.2109380000
       95.9163131700       -2.0000000000    -4685.3510740000
       96.1164932300       -2.0000000000    -4840.6870120000
       96.3166885400       -2.0000000000    -4255.9189450000
       96.5168762200       -2.0000000000    -4737.0849610000
       96.7170715300       -2.0000000000    -4806.1127930000
       96.9172668500       -2.0000000000    -4862.1372070000
       97.1174621600       -2.0000000000    -4910.1831050000
       97.3176498400       -2.0000000000    -4956.2861330000
       97.5178527800       -2.0000000000    -5004.0688480000
       97.7180404700       -2.0000000000    -4465.0649410000
       97.9182281500       -2.0000000000    -4995.2270510000
       98.1184234600       -2.0000000000    -5433.0180660000
       98.3186111500       -2.0000000000    -5185.8520510000
